2.9924	3.1396	3.2113	3.4031	3.3148	2.8483	2.8562	3.066	3.0538
3.1895	3.3443	3.3799	3.6211	2.9369	2.9213	2.9258	3.2086	2.7194
3.2356	3.3463	3.4153	3.56	2.8807	2.9345	2.9906	3.1794	2.6776
2.9936	3.0126	3.2531	3.2139	2.8645	2.8779	3.0847	3.0452	2.7121
2.9551	2.9885	3.2947	2.8457	2.8652	2.8719	3.1294	2.6732	2.6965
2.9052	3.0227	3.2406	2.8508	2.9007	2.9595	3.1314	2.682	2.7301
3.0059	3.2292	3.2497	2.9389	2.9441	3.1517	3.1	2.7545	2.7671
2.9126	3.2004	2.9394	2.9765	2.9887	3.2517	2.7734	2.7791	2.7945
3.0589	3.1465	2.9135	2.971	3.0461	3.2134	2.7448	2.7863	2.869
2.7761	2.7374	2.7167	2.742	2.9676	2.941	2.6793	2.6911	2.9174
3.1606	2.8026	2.8644	2.8669	3.1143	2.6872	2.7076	2.721	3.003
2.6624	2.6988	2.7794	2.8469	3.0162	2.6403	2.704	2.7866	2.9982
2.6994	2.7814	2.827	3.0128	2.9341	2.6724	2.696	2.9164	2.8768
2.7242	2.8032	2.823	3.067	2.6411	2.6702	2.6952	2.9786	2.6187
2.8293	2.8647	2.906	3.0325	2.5692	2.6334	2.7125	2.904	2.5403
2.9425	2.9211	3.0859	2.9981	2.6536	2.677	2.8841	2.8158	2.5568
2.7893	2.7835	3.0203	2.6162	2.654	2.6652	2.9341	2.5185	2.5504
2.9081	2.948	3.0741	2.6404	2.6996	2.7597	2.9148	2.4829	2.5403
2.896	2.9778	2.8589	2.619	2.6343	2.8275	2.7395	2.5075	2.5265
3.208	3.3178	2.7161	2.7407	2.7465	3.0142	2.5457	2.5731	2.5851
4.0934	3.9405	2.7165	2.7593	2.8121	2.9725	2.4807	2.5707	2.6511
3.9253	3.5988	2.8382	2.834	3.0596	2.871	2.5263	2.5476	2.8106
3.1003	2.7797	2.8501	2.8543	3.1432	2.5817	2.5871	2.6052	2.9373
2.6826	2.7154	2.8171	2.8872	3.0271	2.561	2.6124	2.6837	2.8695
2.8047	2.863	2.9162	3.1113	2.9522	2.6185	2.6276	2.849	2.7444
2.6031	2.6974	2.7489	3.0424	2.595	2.6239	2.6393	2.9421	2.5224
2.5924	2.6312	2.7525	2.939	2.5487	2.6208	2.6969	2.8921	2.488
2.3303	2.3076	2.6386	2.6274	2.4844	2.5231	2.7801	2.7132	2.498
2.3031	2.3205	2.699	2.3942	2.459	2.4865	2.8105	2.426	2.4706
2.1743	2.2619	2.5135	2.265	2.3512	2.4405	2.6672	2.3059	2.386
2.5196	2.7134	2.6193	2.3792	2.4032	2.6524	2.566	2.3348	2.3658
2.3393	2.6162	2.2751	2.3517	2.3771	2.7218	2.2907	2.34	2.3682
2.6314	2.6442	2.329	2.4205	2.5203	2.7278	2.3027	2.377	2.4736
2.2882	2.222	2.2475	2.2989	2.5837	2.5167	2.3096	2.345	2.619
2.03	2.0377	2.2143	2.2701	2.6495	2.2702	2.3176	2.339	2.6773
1.8434	1.9197	2.0806	2.265	2.514	2.1831	2.2684	2.366	2.5964
1.7312	1.8731	2.0369	2.524	2.4677	2.2583	2.2936	2.5332	2.4456
1.7593	2.0807	2.2839	2.9435	2.5066	2.5558	2.554	2.8201	2.3115
1.8091	2.0807	2.535	2.9489	2.5155	2.6028	2.6576	2.831	2.2985
1.7009	1.8409	2.7994	2.759	2.5033	2.5348	2.7355	2.6112	2.2964
1.765	1.9712	2.8855	2.4948	2.554	2.5749	2.8443	2.2968	2.3469
2.3435	2.8102	3.1315	2.689	2.7547	2.824	2.978	2.3908	2.4676
2.2802	3.2177	3.1283	2.8145	2.8459	3.0653	2.8844	2.4495	2.4782
2.8362	3.3504	2.8967	2.9256	2.9575	3.236	2.5189	2.5184	2.549
2.8719	2.9554	2.765	2.87	2.9834	3.1258	2.5101	2.5836	2.7096
2.5843	2.5685	2.635	2.7093	2.9327	2.7817	2.4377	2.4668	2.7478
2.6487	2.6436	2.8008	2.8371	3.0973	2.5089	2.518	2.5448	2.8405
2.917	2.8988	2.9977	3.0668	3.1679	2.4886	2.5488	2.6291	2.8085
2.622	2.7201	2.7808	2.9935	2.8048	2.4713	2.4977	2.7616	2.6339
2.683	2.821	2.855	3.1478	2.527	2.5504	2.57	2.8835	2.3917
2.9595	3.0206	3.1042	3.2036	2.5705	2.6377	2.7315	2.8988	2.4051
3.2724	3.2735	3.4539	3.216	2.7985	2.8268	3.051	2.8621	2.5582
3.815	3.7983	4.0027	3.0911	3.0742	3.0931	3.3453	2.6578	2.6894
4.0315	4.1165	4.1644	3.2697	3.3365	3.425	3.5191	2.7929	2.8723
5.1149	5.2652	4.7223	3.7102	3.7355	3.973	3.5843	3.0153	3.0609
5.5706	5.8069	4.0529	4.0101	4.0343	4.3526	3.2837	3.3018	3.3576
5.1202	5.0694	3.989	4.0592	4.1695	4.2475	3.1755	3.2639	3.433
3.8638	3.6716	3.6603	3.7152	4.0402	3.6784	3.1201	3.1735	3.5603
4.2554	3.9081	4.0352	4.0612	4.395	3.261	3.2676	3.3082	3.7174
4.463	4.4157	4.5133	4.6254	4.6711	3.3584	3.4553	3.6117	3.7992
4.9793	5.0591	5.0952	5.331	4.629	3.6517	3.6987	4.0678	3.7383
6.7046	6.8753	6.8601	7.1584	4.4788	4.4194	4.4559	4.9167	3.7654
8.1635	8.2132	8.2195	7.9778	4.7441	4.8123	5.0016	5.1461	3.9563
7.5979	7.5725	7.7484	6.699	5.2305	5.2456	5.7122	5.2196	4.5734
7.187	7.0952	7.3165	4.7621	4.7605	4.8266	5.3408	4.2537	4.3637
8.7795	8.8446	8.4317	5.2403	5.3407	5.557	5.6595	4.5212	4.6933
7.7575	8.0152	6.6438	5.3004	5.35	5.8872	5.2518	4.6011	4.6942
6.0849	6.6689	4.8523	4.9294	5.0135	5.765	4.2483	4.3237	4.4317
6.4298	6.4906	4.8951	5.0482	5.3882	5.5459	4.1833	4.3288	4.7492
5.768	5.0867	4.7643	4.7923	5.4876	4.7799	4.1192	4.1766	5.045
3.4228	3.172	3.5315	3.6207	4.6325	3.5604	3.7384	3.8359	4.9154
2.4375	2.6828	3.0854	3.5867	3.9865	3.2118	3.4351	3.8737	4.3201
2.4078	2.7807	2.9953	3.8732	3.5804	3.447	3.5752	4.4736	4.1833
2.1879	2.5828	2.753	3.8082	3.1279	3.4209	3.5347	4.6558	3.7499
2.2993	2.5321	3.1139	3.6925	3.1074	3.394	3.879	4.4761	3.6957
2.4746	2.5588	3.5256	3.3877	3.2113	3.3275	4.2254	3.9577	3.6624
2.6365	2.7722	3.773	3.1395	3.339	3.4645	4.4451	3.5452	3.7668
2.6451	3.2156	3.7567	3.1626	3.3848	3.8617	4.3844	3.548	3.8106
2.6957	3.4021	3.2521	3.1576	3.2926	4.2132	3.9193	3.6298	3.7685
3.1492	3.6899	3.1391	3.3952	3.5065	4.5106	3.626	3.8676	3.9643
3.0555	3.188	2.9804	3.2599	3.7381	4.3151	3.6292	3.9109	4.3475
2.5389	2.3286	2.555	2.706	3.5869	3.3938	3.2839	3.406	4.1888
2.715	2.3709	2.7316	2.8635	3.9189	3.1412	3.4433	3.5339	4.5033
1.7955	1.9891	2.4397	2.9639	3.5007	2.9966	3.3575	3.7722	4.1734
